"Block Id";"Id";"Name";"Description";"DataType Id";"Comment"
"S21.G00.81";"001";"Code de cotisation";"Code identifiant la nature de la donnée attendue par l'organisme au titre de la période de rattachement concernée._x000D_
Modalité de valorisation :_x000D_
- AGIRC-ARRCO : ""063"", ""064"", ""105"", ""106""_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : ""030"",""031"", ""032""_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : ""029"", ""033"", ""034"", ""035"", ""036"", ""037"", ""038"", ""039""_x000D_
- Congés spectacles (AUDIENS) : ""066""_x000D_
- CRPCEN : ""001"", ""002"", ""003"", ""006"", ""008"", ""015"", ""018"", ""021"", ""022"", ""065""_x000D_
- CRPNPAC : ""096"", ""097"", ""098""_x000D_
- Organisme complémentaire : ""059""_x000D_
- DGFiP : ""077"", ""901""_x000D_
- IRCANTEC : ""060"", ""061"", ""300"", ""301"", ""302"", ""303"", ""304"", ""305""_x000D_
- MSA : ""001"", ""002"", ""003"", ""004"", ""006"", ""008"", ""009"", ""010"", ""011"", ""013"", ""014"", ""015"", ""016"", ""017"", ""018"", ""019"", ""020"", ""021"", ""022"", ""023"", ""025"", ""027"", ""028"", ""040"", ""041"", ""042"", ""043"", ""044"", ""045"", ""046"", ""047"", ""048"", ""049"", ""051"", ""052"", ""053"", ""054"", ""056"", ""057"", ""058"", ""059"", ""063"", ""064"", ""068"", ""069"", ""070"", ""071"", ""072"", ""073"", ""074"", ""075"", ""076"", ""078"", ""079"", ""081"", ""082"", ""086"", ""087"", ""088"", ""089"", ""090"", ""091"", ""092"", ""093"", ""094"", ""099"", ""100"", ""101"", ""102"", ""103"", ""104"", ""106""_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : ""001"", ""002"", ""003"","" 004"", ""006"", ""008"", ""009"", ""010"", ""011"", ""012"", ""013"", ""014"", ""015"", ""016"", ""017"" ,""018"", ""019"", ""020"" ,""021"", ""022"", ""023"", ""025"", ""044"", ""063"", ""064"" ""074"", ""086"", ""087"", ""102"", ""104"",""105"", ""106"", ""226""_x000D_
- CNRACL : ""300"", ""301"", ""302"", ""303"", ""304"", ""305"", ""306"", ""307"", ""308"", ""309"", ""310"", ""322"", ""325"", ""326"", ""327""_x000D_
- FSPOEIE : ""300"", ""301""_x000D_
- RAFP : ""311"", ""312""_x000D_
- SRE : ""300"", ""301"", ""303"", ""304"", ""305"", ""313"", ""314"", ""315"", ""316"", ""317"", ""318"", ""319"", ""320"", ""321""_x000D_
- RAEP : ""323"", ""324""";"DSN_Ref_Code_Cotis";"CotisationIndividuelle.CodeCotisation"
"S21.G00.81";"002";"Identifiant Organisme de Protection Sociale";"Code identifiant de l'organisme de protection sociale auprès duquel l'établissement est redevable de cotisations sociales associées au bordereau. _x000D_
_x000D_
Modalité de valorisation : _x000D_
_x000D_
- AGIRC-ARRCO : non concerné_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : SIRET de la CAMIEG_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : SIRET de la CNIEG_x000D_
- Congés spectacles (AUDIENS) : non concerné_x000D_
- CRPCEN : SIRET de la CRPCEN_x000D_
- CRPNPAC : SIRET de la CRPNPAC_x000D_
- Organisme complémentaire : non concerné_x000D_
- DGFiP : non concerné_x000D_
- IRCANTEC : SIRET de l'IRCANTEC_x000D_
- MSA : code caisse MSA_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : SIRET de l'URSSAF_x000D_
- SRE : non concerné_x000D_
- CNRACL : non concerné_x000D_
- RAFP : non concerné_x000D_
- FSPOEIE : non concerné_x000D_
- RAEP : non concerné";"DSN_IdOPS_bis_2_14";"CotisationIndividuelle.IdentifiantOPS"
"S21.G00.81";"003";"Montant d'assiette";"Montant total des sommes éligibles à cotisation individuelle, exonération ou réduction de cotisation individuelle._x000D_
Modalité de valorisation :_x000D_
- AGIRC-ARRCO : non concerné_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : à renseigner pour une cotisation_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : à renseigner pour une cotisation, réduction_x000D_
- Congés spectacles (AUDIENS) : non concerné_x000D_
- CRPCEN : à renseigner pour une cotisation, exonération, réduction_x000D_
- CRPNPAC : à renseigner pour une cotisation_x000D_
- Organisme complémentaire : non concerné_x000D_
- DGFiP : non concerné_x000D_
- IRCANTEC : à renseigner pour une cotisation_x000D_
- MSA : à renseigner pour une cotisation, exonération_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : à renseigner pour une exonération, réduction_x000D_
- SRE : à renseigner pour une cotisation_x000D_
- CNRACL : à renseigner pour une cotisation_x000D_
- FSPOEIE : à renseigner pour une cotisation_x000D_
- RAFP : à renseigner pour une cotisation_x000D_
- RAEP : à renseigner pour une cotisation";"Montant_ZNS_4_18_2_N_Z";"CotisationIndividuelle.MontantAssiette"
"S21.G00.81";"004";"Montant de cotisation";"Montant de la cotisation individuelle, réduction de cotisation individuelle ou exonération de cotisation individuelle pour la période de rattachement._x000D_
Modalité de valorisation :_x000D_
- AGIRC-ARRCO : à renseigner pour une cotisation_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : à renseigner pour une cotisation_x000D_
- CCVRP : non concerné_x000D_
- CNIEG :  à renseigner pour une cotisation, réduction_x000D_
- Congés spectacles (AUDIENS) : à renseigner pour une cotisation_x000D_
- CRPCEN : à renseigner pour une cotisation ou une réduction pour la période de rattachement_x000D_
- CRPNPAC : à renseigner pour une cotisation_x000D_
- Organisme complémentaire : Montant total de la cotisation pour le salarié, au titre de la période de rattachement et de l'affiliation Prévoyance renseignées dans le bloc S21.G00.78_x000D_
- DGFiP : à renseigner quelque soit la valeur renseignée en S21.G00.81.001_x000D_
- IRCANTEC : à renseigner pour une cotisation_x000D_
- MSA : à renseigner pour une cotisation déduction faite des exonérations, réduction ou déduction_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : à renseigner pour une réduction_x000D_
- SRE : à renseigner pour une cotisation_x000D_
- CNRACL : à renseigner pour une cotisation ou une exonération_x000D_
- FSPOEIE : à renseigner pour une cotisation ou une exonération_x000D_
- RAFP : à renseigner pour une cotisation_x000D_
- RAEP : à renseigner pour une cotisation";"Montant_ZNS_4_18_N_Z";"CotisationIndividuelle.MontantRéductionExonération"
"S21.G00.81";"005";"Code INSEE commune";"Nomenclature INSEE des communes de France telle qu'elle figure dans le fichier Hexaposte. Cet identifiant permet de valoriser l'assujettissement au Versement transport._x000D_
Modalité de valorisation :_x000D_
- AGIRC-ARRCO : non concerné_x000D_
- Caisse CIBTP : non concerné_x000D_
- CAMIEG : non concerné_x000D_
- CCVRP : non concerné_x000D_
- CNIEG : non concerné_x000D_
- Congés spectacles (AUDIENS) : non concerné_x000D_
- CRPCEN : non concerné_x000D_
- CRPNPAC : non concerné_x000D_
- Organisme complémentaire : non concerné_x000D_
- DGFiP : non concerné_x000D_
- IRCANTEC : non concerné_x000D_
- MSA : code INSEE commune à renseigner en cas de versement transport_x000D_
- Pôle emploi : non concerné_x000D_
- URSSAF : code INSEE commune à renseigner en cas de versement transport_x000D_
- CNRACL : non concerné_x000D_
- FSPOEIE : non concerné_x000D_
- RAFP : non concerné_x000D_
- SRE : non concerné_x000D_
- RAEP : non concerné";"DSN_CodeINSEECommune_Postal";"CotisationIndividuelle.CodeINSEECommune"
"S21.G00.56";"001";"Mois de l’erreur";"Il s’agit du mois sur lequel l’erreur s’est produite. En cas de reconduction de l’erreur sur plusieurs mois, chaque mois doit figurer. Cette date est à renseigner sous la forme MMAAAA.";"Date_MMAAAA";"RegulPAS.MoisErreur"
"S21.G00.56";"002";"Type d’erreur ";"Indique le type d’erreur à rectifier.";"Type_erreurs_Regul_PAS";"RegulPAS.TypeErreur"
"S21.G00.56";"003";"Régularisation de la rémunération nette fiscale";"Cette valeur doit être renseignée de l’écart entre la rémunération nette fiscale indiquée le mois M et celle qui aurait dû être indiquée ou du résultat du calcul du trop versé ne pouvant être compensé dans le mois courant.";"Montant_ZNS_4_12_2_N_Z";"RegulPAS.RegulRemunerationNette"
"S21.G00.56";"004";"Rémunération nette fiscale déclarée le mois de l’erreur";"Reprise de la rémunération nette fiscale du mois de l’erreur de taux (02).";"Montant_ZNS_4_12_2_N_Z";"RegulPAS.RemunerationNette"
"S21.G00.56";"005";"Régularisation du taux de prélèvement à la source";"Cette rubrique prend la valeur de l’écart entre le taux qui aurait dû être appliqué et celui réellement appliqué le mois de l’erreur.";"Taux_pos_neg_4_6";"RegulPAS.RegulTauxPAS"
"S21.G00.56";"006";"Taux déclaré le mois de l’erreur";"Il s’agit du taux qui était à appliquer le mois de l’erreur ou de l’indu.";"Taux_4_5";"RegulPAS.TauxDeclare"
"S21.G00.56";"007";" Montant de la régularisation du prélèvement à la source";"Il s’agit du produit entre soit la rémunération nette fiscale du mois de l’erreur et le taux rectifié ou la rémunération nette fiscale rectifiée et le taux du mois.";"Montant_ZNS_4_12_2_N_Z";"RegulPAS.MontantRegulPAS"
"S21.G00.86";"001";"Type";"L'ancienneté est qualifiée par un type._x000D__x000D_
Pour les salariés du BTP, l'ancienneté dans la Profession représente le nombre d'exercices congés entiers dans la Profession du BTP à la fin de la période de la situation déclarée.";"DSN_Anciennete_Type";"Anciennete.Type"
"S21.G00.86";"002";"Unité de mesure";"L'ancienneté peut être exprimée en jours, mois ou années. Pour un type d'ancienneté de 01 à 04, l'unité choisie doit permettre de renseigner une ancienneté différente de zéro. Pour un type d'ancienneté 05, l'unité doit être l'année.";"DSN_Anciennete_Unite_Mesure";"Anciennete.UniteMesure"
"S21.G00.86";"003";"Valeur";"Ancienneté connue à la fin de la période mensuelle déclarée. Valeur zéro autorisée seulement pour le code type 05 (dans les autres cas, la valeur retenue pour le code type d'expression de l'ancienneté doit permettre d'exprimer une ancienneté non nulle). Les salariés pour lesquels l’ancienneté est supérieure à 98 ans doivent déclarer la valeur maximum de 98 ans.";"Nombre_1_5";"Anciennete.Valeur"
"S21.G00.86";"005";"Numéro du contrat";"Identifiant unique du contrat de travail. Cet identifiant doit correspondre à la valeur de la rubrique ""Numéro du contrat - S21.G00.40.009"" déclarée dans un bloc ""Contrat - S21.G00.40"" concernant le salarié.";"Type_Alphanumeric_5-20";"Anciennete.NumeroContrat"
"S21.G00.85";"001";"Identifiant du lieu de travail ou de l'établissement utilisateur";"Identifiant du lieu de travail effectif de l'individu ou de l'établissement utilisateur dans le cadre des entreprises de travail temporaire (ETT)._x000D_
Renseigné par SIRET si le lieu de travail est un établissement immatriculé par un SIRET ou renseigné par une codification libre si le lieu de travail n'est pas un établissement SIRETisé._x000D_
Un seuil d'acceptation sera fixé par voie de consigne aux éditeurs.";"DSN_Identifiant_Lieu_Travail";"TravailLieu.Identifiant"
"S21.G00.85";"002";"Code APET";"Le code APE est attribué par l’INSEE à toute entreprise et chacun de ses établissements lors de son inscription au répertoire SIRENE. Ce code caractérise son activité principale par référence à la nomenclature d'activités française (NAF rév. 2)._x000D_
Il est nommé APEN dans le cas d'une entreprise, et APET pour un établissement.";"Insee_Naf_2008_4";"TravailLieu.Apet"
"S21.G00.85";"003";"Numéro, extension, nature, libellé de voie";"Numéro : Il précise l’adresse dans la voie. Sa valeur est différente de 0 et ne doit pas dépasser 4 chiffres. En cas de numéro multiple, seul le premier doit être indiqué (pour exemple indiquer 4 pour 4/14)_x000D_
Extension : Lettre accolée au numéro si celui-ci ne présente pas une précision suffisante (par exemple B pour BIS, T pour TER, etc…)_x000D_
Nature de la voie : information facultative décrivant la nature de la voie (rue, avenue, etc…)_x000D_
Libellé de la voie : Appellation officielle de la voie";"N4DS_Adresse";"TravailLieu.Voie"
"S21.G00.85";"004";"Code postal";"Il s’agit de données d’organisation postale qui doivent être utilisées en l’état. Le code postal est composé_x000D_
de 5 chiffres. Les codes CEDEX ne sont pas admis._x000D_
Il est également admis une tolérance pour les lieux ne disposant pas d’adresse géo-localisée (ex : La Défense) de mentionner le code postal d’une commune de référence sur laquelle est implantée le lieu.";"La_Poste_Hexaposte";"TravailLieu.CodePostal"
"S21.G00.85";"005";"Localité";"La localité est un élément géographique et administratif. C’est le premier élément d’identification associé au code postal. Le libellé est la plupart du temps le nom officiel de la localité enregistrée à l’INSEE et au Journal Officiel.";"N4DS_Adresse_Localite";"TravailLieu.Localite"
"S21.G00.85";"006";"Code Pays";"Nom du pays (territoire d'un état) d'implantation géographique de l'établissement du lieu de travail, exprimé sous la forme d'un code._x000D_
Le code pays ne doit pas être renseigné pour les adresses relevant du système postal français. Le domaine d'application du système postal français est constitué des territoires suivants :_x000D_
FR - France métropolitaine_x000D_
GP : Guadeloupe_x000D_
BL : Saint Barthélémy_x000D_
MF : Saint Martin_x000D_
MQ : Martinique_x000D_
GF : Guyane Française_x000D_
RE : Ile de la Réunion_x000D_
PM : Saint Pierre et Miquelon_x000D_
YT : Mayotte_x000D_
WF : Wallis et Futuna_x000D_
PF : Polynésie Française_x000D_
NC : Nouvelle Calédonie_x000D_
MC : Monaco";"ISO_3166-1-A2_Pays";"TravailLieu.Pays"
"S21.G00.85";"007";"Code de distribution à l'étranger";"Mention complémentaire pour les adresses ne relevant pas du système postal français.";"N4DS_Adresse";"TravailLieu.CodeDistribution"
"S21.G00.85";"008";"Complément de la localisation de la construction";"Les compléments d’adresse permettent d’indiquer le point de remise exacte du courrier. Ils donnent des informations précises et déterminantes dans la phase finale de distribution du courrier, tel que le bâtiment, la boîte aux lettres, le numéro d’appartement.";"N4DS_Adresse";"TravailLieu.ComplementConstruction"
"S21.G00.85";"009";"Service de distribution, complément de localisation de la voie";"Il s’agit de services de distribution du courrier spécifiques proposés ou mis en place par La Poste.";"N4DS_Adresse";"TravailLieu.ComplementVoie"
"S21.G00.85";"010";"Nature juridique";"Indicateur permettant de préciser la nature juridique du lieu de travail ou de l'établissement utilisateur:_x000D_
- Le type 01 "" Etablissement"" est strictement réservé à un lieu géographique SIRETisé, quel que soit le territoire (politique comme géographique ) où se situe le lieu en question, que ce soit en France ou à l'étranger._x000D_
- Le type 02 ""Autre"" doit être utilisé dans les autres cas""._x000D_
- Le type 03 ""A domicile"" permet d'indiquer que le travail est réalisé à domicile, conformément aux articles L7412-1 à L7412-3 du code du travail.";"DSN_Nature_Juridique";"TravailLieu.Nature"
"S21.G00.85";"011";"Code INSEE commune";;"DSN_CodeINSEECommune";"TravailLieu.CodeINSEEcommune"
"S89.G00.32";"001";"Profession ou qualité";;"Type_Alphanumeric_1-40";"BeneficiaireHonoraires.ProfessionQualite"
"S89.G00.32";"002";"Nom du bénéficiaire des honoraires";"Le nom et le prénom du bénéficiaire sont obligatoires si celui-ci est une personne physique (code général des impôts, article 39 annexe III).";"Type_Alphanumeric_1-80";"BeneficiaireHonoraires.Nom"
"S89.G00.32";"003";"Prénom du bénéficiaire des honoraires";"Le nom et le prénom du bénéficiaire sont obligatoires si celui-ci est une personne physique (code général des impôts, article 39 annexe III).";"Type_Alphanumeric_1-40";"BeneficiaireHonoraires.Prenom"
"S89.G00.32";"004";"Siren du bénéficiaire des honoraires";"Un identifiant à zéro n'est pas admis.";"Type_Alphanumeric_9-9_regex";"BeneficiaireHonoraires.Siren"
"S89.G00.32";"005";"Nic du bénéficiaire des honoraires";"Un identifiant à zéro n'est pas admis.";"Type_Alphanumeric_5-5_regex2";"BeneficiaireHonoraires.Nic"
"S89.G00.32";"006";"Raison sociale du bénéficiaire des honoraires";"La raison sociale du bénéficiaire est obligatoire si celui-ci est une personne morale (code général des impôts, article 39 annexe III)._x000D_
La présence de la raison sociale exclut celle de l'ensemble nom et prénom._x000D_
La présence d'une raison sociale ou d'une identité est obligatoire.";"Type_Alphanumeric_1-60";"BeneficiaireHonoraires.RaisonSocial"
"S89.G00.32";"007";"Complément de localisation de la construction";"Les compléments d’adresse permettent d’indiquer le point de remise exact du courrier. Ils donnent des informations précises et déterminantes dans la phase finale de distribution du courrier, tel que le bâtiment, la boîte aux lettres, le numéro d’appartement.";"Type_Alphanumeric_1-50";"BeneficiaireHonoraires.ComplementLocalisation"
"S89.G00.32";"008";"Numéro, extension, nature et libellé de la voie";"Numéro : Il précise l’adresse dans la voie. Sa valeur est différente de 0 et ne doit pas dépasser 4 chiffres._x000D_
En cas de numéro multiple, seul le premier doit être indiqué (pour exemple indiquer 4 pour 4/14)_x000D_
Extension : Lettre accolée au numéro si celui-ci ne présente pas une précision suffisante (par exemple B pour BIS, T pour TER, etc…)_x000D_
Nature de la voie : information facultative décrivant la nature de la voie (rue, avenue, etc…)_x000D_
Libellé de la voie : Appellation officielle de la voie";"Type_Alphanumeric_1-50";"BeneficiaireHonoraires.NumeroExtensionNatureLibelle"
"S89.G00.32";"009";"Code INSEE de la commune";"Nomenclature INSEE des communes de France telle qu’elle figure dans le fichier Hexaposte.";"DSN_CodeINSEECommune_Postal";"BeneficiaireHonoraires.CodeInsee"
"S89.G00.32";"010";"Service de distribution, complément de localisation de la voie";"Il s’agit de services de distribution du courrier spécifiques proposés ou mis en place par La Poste.";"Type_Alphanumeric_1-50";"BeneficiaireHonoraires.ServiceDistribution"
"S89.G00.32";"011";"Code postal";"Donnée d'organisation de la distribution postale, à utiliser telle que définie dans le fichier Hexaposte.";"La_Poste_Hexaposte";"BeneficiaireHonoraires.CodePostal"
"S89.G00.32";"012";"Localité";"La localité est un élément géographique et administratif. C’est le premier élément d’identification associé au code postal. Le libellé est la plupart du temps le nom officiel de la localité enregistrée à l’INSEE et au Journal Officiel.";"N4DS_Adresse_Localite";"BeneficiaireHonoraires.Localite"
"S89.G00.32";"013";"Code pays";"Nom du pays (territoire d’un état) exprimé sous la forme d’un code.";"ISO_3166-1-A2_Pays";"BeneficiaireHonoraires.CodePays"
"S89.G00.32";"014";"Code de distribution à l'étranger";"Mention complémentaire pour les adresses ne relevant du système postal français.";"Type_Alphanumeric_1-50";"BeneficiaireHonoraires.CodeDistributionEtranger"
"S89.G00.32";"015";"Code taux réduit ou dispense de retenue à la source";;"DSN_VehiculeTechnique_Code_Taux_Reduit_Dispense";"BeneficiaireHonoraires.CodeTauxReduitDispense"
"S89.G00.32";"016";"Montant TVA droits d'auteurs";;"Nombre_4_12_regex2";"BeneficiaireHonoraires.MontantTva"
"S89.G00.32";"017";"Millésime de rattachement";"Année de rattachement des éléments déclarés au sein du présent bloc.";"DSN_VehiculeTechnique_Millesime";"BeneficiaireHonoraires.Millésimederattachement"
"S89.G00.33";"001";"Code type avantage en nature";;"DSN_VehiculeTechnique_Code_Type_Avantage_Nature";"AvantagesNature.CodeTypeAvantage"
"S89.G00.33";"002";"Montant avantage en nature";"[NB : avec décimale, signé, valeur zéro interdite, zéros non significatifs tolérés.]";"Nombre_4_12_regex2";"AvantagesNature.MontantAvantage"
"S89.G00.35";"001";"Code modalité de prise en charge des indemnités";;"DSN_VehiculeTechnique_Code_Modalite_Indemnite";"PriseEnChargeIndemnite.CodeModaliteIndemnites"
"S89.G00.35";"002";"Montant de l'indemnité";"[NB : avec décimale, signé, valeur zéro interdite, zéros non significatifs tolérés.]";"Nombre_4_12_regex2";"PriseEnChargeIndemnite.MontantIndemnites"
"S89.G00.43";"001";"Code type de la rémunération";;"DSN_Code";"Remunerations.Code"
"S89.G00.43";"002";"Montant de la rémunération";"[NB : avec décimale, signé, valeur zéro interdite, zéros non significatifs tolérés.]";"Nombre_4_12_regex2";"Remunerations.Montant"
"S89.G00.87";"001";"Code contexte";"Renseigner ""01- oui"" si le bloc décrit une attribution_x000D_
Renseigner ""02- non"" si le bloc décrit une acquisition. Des données supplémentaires sont alors attendues.";"DSN_ActionsGratuites_Code_Contexte";"ActionsGratuites.CodeContexte"
"S89.G00.87";"002";"Nombre d'actions";"[NB : sans décimale, zéros non significatifs tolérés.]";"Nombre_1_8_regex";"ActionsGratuites.NombreActions"
"S89.G00.87";"003";"Valeur unitaire de l'action";"La valeur indiquée comprend deux chiffres après la virgule. A titre d'exemple, une valeur unitaire d'un montant de 0,385 euro sera indiquée à ""0.38""._x000D_
Une valeur unitaire d'un montant de 0,386 euro sera indiquée à ""0.39""._x000D_
Une valeur unitaire de 23€,70 sera indiquée à ""23.70""._x000D_
_x000D_
[NB : avec décimale, non signé, valeur zéro interdite, zéros non significatifs tolérés.]";"Nombre_4_12_regex";"ActionsGratuites.ValeurUnitaireAction"
"S89.G00.87";"004";"Fraction du gain d'acquisition de source française";"Cette valeur doit être exprimée en pourcentage avec caractère séparateur (deux décimales)._x000D_
Exemple : ""23.70""_x000D_
_x000D_
[NB : avec décimale, non signé, valeur zéro autorisée, zéros non significatifs tolérés.]";"Nombre_4_6_regexp2";"ActionsGratuites.FractionGainAcquisitionFr"
"S89.G00.87";"005";"Date d'attribution";"[NB : Date au format JJMMAAAA avec AAAA = 19nn ou 20nn]";"Date_JJMMAAAA";"ActionsGratuites.DateAttribution"
"S89.G00.87";"006";"Date d'acquisition définitive";"[NB : Date au format JJMMAAAA avec AAAA = 20nn]";"Date_JJMMAAAA_20";"ActionsGratuites.DateAcquisitionDefinitive"
"S89.G00.87";"007";"Numéro d'inscription au répertoire";"Le numéro d'inscription au répertoire (NIR) est l'identifiant unique et invariable des individus inscrits au répertoire national d'identification des personnes physiques (RNIPP). Ce numéro correspond au numéro de sécurité sociale._x000D_
Ce numéro est composé de 13 chiffres et d'une clé de 2 chiffres. La clé n'est pas à déclarer dans cette rubrique._x000D_
Cette rubrique permet la déclaration du NIA (numéro d'immatriculation d'attente attribué par les organismes de protection sociale) en l'absence de NIR. Le NIA est constitué comme un NIR dans l'attente d'être certifié (circulaire DSS/sd4c N° 2012-213 du 1er juin 2012)._x000D_
Le Nir doit avoir la forme SAAMMDDCCCNNN avec :_x000D_
S = sexe de la personne physique doit être égal à 1 ou 2_x000D_
AA = année de naissance de la personne physique doit être comprise entre 00 et 99_x000D_
MM = mois de naissance de la personne physique doit être compris entre 01 et 12 ou entre 30 et 42 ou entre 50 et 99 ou égal à 20_x000D_
DD = département de naissance de la personne physique doit être compris entre 01 et 99 ou être égal à 2A ou 2B_x000D_
CCC = commune de naissance de la personne physique doit être comprise entre 001 et 999_x000D_
NNN = numéro d'inscription la personne physique au registre d'état civil doit être compris entre 001 et 999_x000D_
Si l'immatriculation est provisoire, ne pas utiliser les numéros provisoires reconnaissables par leur premier caractère égal à 7 ou 8, mais utiliser le NIA qui a été notifié._x000D_
En l'absence de NIR ou de NIA, il est obligatoire de remplir la rubrique Numéro technique temporaire (S89.G00.87.008).";"Identifiant_Nir_13";"ActionsGratuites.Identifiant"
"S89.G00.87";"008";"Numéro technique temporaire";"Le NTT est un identifiant technique unique et invariant permettant à l'employeur de déclarer, dans un temps limité, un individu pour lequel il n'aurait pas connaissance du Numéro d'Inscription au Répertoire ou du Numéro d'Identification d'Attente au moment de l'émission d'une DSN._x000D_
Il est composé du code sexe de la personne physique qui doit être égal à 1 ou 2, suivi du SIREN de l'entreprise et d'un identifiant unique et pérenne de l'individu dans l'entreprise, comme le Matricule du salarié dans l'entreprise par exemple.  Il ne peut pas contenir de caractères ""espace"". Il s'agit d'une donnée technique destinée au système d'information DSN uniquement. Le NTT n'est pas une donnée de gestion et ne permet pas l'ouverture des droits de l'individu auprès des organismes de protection sociale._x000D_
Le NTT doit désigner un individu et un seul pour l'ensemble de ses contrats dans l'entreprise. En cas d'obtention de plusieurs NTT, l'employeur doit utiliser pour ses déclarations le NTT le plus ancien en cours de validité._x000D_
En l'absence de NIR ou de NIA, il est obligatoire de remplir la rubrique Numéro technique temporaire (S89.G00.87.008)._x000D_
Le NTT doit être renseigné sur la première DSN où le NIR est attribué. Ceci permettra de faire le lien entre les deux identités déclarées par l'employeur.";"Type_Alphanumeric_11_40";"ActionsGratuites.NTT"
"S89.G00.88";"001";"Code contexte";"Renseigner ""01- oui"" si le bloc décrit une attribution_x000D_
Renseigner ""02- non"" si le bloc décrit une levée d'option. Des données supplémentaires sont alors attendues.";"DSN_Code_Contexte";"OptionsTitres.CodeContexte"
"S89.G00.88";"002";"Nombre d'options";"[NB : sans décimale, zéros non significatifs tolérés.]";"Nombre_1_8_regex";"OptionsTitres.NombreOptions"
"S89.G00.88";"003";"Valeur unitaire de l'action";"La valeur indiquée comprend deux chiffres après la virgule. A titre d'exemple, une valeur unitaire d'un montant de 0,385 euro sera indiquée à ""0.38""._x000D_
Une valeur unitaire d'un montant de 0,386 euro sera indiquée à ""0.39""._x000D_
Une valeur unitaire de 23€,70 sera indiquée à ""23.70""._x000D_
La valeur indiquée dépend du contexte d'utilisation du bloc._x000D_
Dans le cas d'une attribution, noter la valeur unitaire au jour de l'attribution des options._x000D_
Dans le cas d'une levée d'option, indiquer la valeur au jour de la levée d'option._x000D_
[NB : avec décimale, non signé, valeur zéro interdite, zéros non significatifs tolérés]";"Nombre_4_12_regex";"OptionsTitres.ValeurUnitaireAction"
"S89.G00.88";"004";"Prix de souscription de l'action";"Valeur exprimée en centimes d'euros avec caractère séparateur._x000D_
[NB : avec décimale, signé, valeur zéro interdite, zéros non significatifs tolérés]";"Nombre_4_12_regex2";"OptionsTitres.PrixSouscriptionTitres"
"S89.G00.88";"005";"Fraction du gain de levée d'option de source française";"Cette valeur doit être exprimée en pourcentage avec caractère séparateur (deux chiffres après la virgule)._x000D_
Exemple : ""23.70""_x000D_
[NB : avec décimale, non signé, valeur zéro autorisée, zéros non significatifs tolérés]";"Nombre_4_6_regexp";"OptionsTitres.FractionGain"
"S89.G00.88";"006";"Date d'attribution";"[NB : Date au format JJMMAAAA avec AAAA = 19nn ou 20nn]";"Date_JJMMAAAA";"OptionsTitres.DateAttribution"
"S89.G00.88";"007";"Date de levée de l'option";"[NB : Date au format JJMMAAAA avec AAAA = 19nn ou 20nn]";"Date_JJMMAAAA";"OptionsTitres.DateLeveeOption"
"S89.G00.88";"008";"Numéro d'inscription au répertoire";"Le numéro d'inscription au répertoire (NIR) est l'identifiant unique et invariable des individus inscrits au répertoire national d'identification des personnes physiques (RNIPP). Ce numéro correspond au numéro de sécurité sociale._x000D_
Ce numéro est composé de 13 chiffres et d'une clé de 2 chiffres. La clé n'est pas à déclarer dans cette rubrique._x000D_
Cette rubrique permet la déclaration du NIA (numéro d'immatriculation d'attente attribué par les organismes de protection sociale) en l'absence de NIR. Le NIA est constitué comme un NIR dans l'attente d'être certifié (circulaire DSS/sd4c N° 2012-213 du 1er juin 2012)._x000D_
Le Nir doit avoir la forme SAAMMDDCCCNNN avec :_x000D_
S = sexe de la personne physique doit être égal à 1 ou 2_x000D_
AA = année de naissance de la personne physique doit être comprise entre 00 et 99_x000D_
MM = mois de naissance de la personne physique doit être compris entre 01 et 12 ou entre 30 et 42 ou entre 50 et 99 ou égal à 20_x000D_
DD = département de naissance de la personne physique doit être compris entre 01 et 99 ou être égal à 2A ou 2B_x000D_
CCC = commune de naissance de la personne physique doit être comprise entre 001 et 999_x000D_
NNN = numéro d'inscription la personne physique au registre d'état civil doit être compris entre 001 et 999_x000D_
Si l'immatriculation est provisoire, ne pas utiliser les numéros provisoires reconnaissables par leur premier caractère égal à 7 ou 8, mais utiliser le NIA qui a été notifié._x000D_
En l'absence de NIR ou de NIA, il est obligatoire de remplir la rubrique Numéro technique temporaire (S89.G00.88.009).";"Identifiant_Nir_13";"OptionsTitres.Identifiant"
